input_folder,embedding,model,experiment,fold,metric,value,model_class,summary_path
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,top_k_recall_scores,0.003415,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,mmd_pca,2.002,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa,cpa_l1000,3,mmd_rank_pca,0.2768,CPA,results/sciplex3_cv/max100/cpa_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,rmse_average,0.02362,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,rmse_rank_average,0.3345,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,cosine_pca_average,0.909,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,cosine_rank_pca_average,0.3351,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,cosine_logfc,0.32,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,cosine_rank_logfc,0.3496,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,r2_score_scores,-0.002784,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,top_k_recall_scores,0.001587,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,mmd_pca,2.03,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,0,mmd_rank_pca,0.3411,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,rmse_average,0.02459,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,rmse_rank_average,0.3802,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,cosine_pca_average,0.9046,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,cosine_rank_pca_average,0.3686,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,cosine_logfc,0.2889,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,cosine_rank_logfc,0.3844,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,r2_score_scores,-0.001774,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,top_k_recall_scores,0.001905,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,mmd_pca,2.062,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,1,mmd_rank_pca,0.3779,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,rmse_average,0.02212,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,rmse_rank_average,0.3705,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,cosine_pca_average,0.928,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,cosine_rank_pca_average,0.3719,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,cosine_logfc,0.2807,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,cosine_rank_logfc,0.3626,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,r2_score_scores,-0.002387,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,top_k_recall_scores,0.001905,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,mmd_pca,1.147,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,2,mmd_rank_pca,0.3928,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,rmse_average,0.02218,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,rmse_rank_average,0.3181,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,cosine_pca_average,0.9297,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,cosine_rank_pca_average,0.2669,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,cosine_logfc,0.3188,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,cosine_rank_logfc,0.3134,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,r2_score_scores,0.002919,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,top_k_recall_scores,0.007154,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,mmd_pca,0.895,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,lpm,cpa_noadv,cpa_noadv_l1000,3,mmd_rank_pca,0.2634,CPA,results/sciplex3_cv/max100/cpa_noadv_l1000/fold3/evaluation/summary.csv
