input_folder,embedding,model,experiment,fold,metric,value,model_class,summary_path
results/sciplex3_cv/max100,ecfp,cpa,cpa_ecfp,3,cosine_pca_average,0.9057,CPA,results/sciplex3_cv/max100/cpa_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa,cpa_ecfp,3,cosine_rank_pca_average,0.2427,CPA,results/sciplex3_cv/max100/cpa_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa,cpa_ecfp,3,cosine_logfc,0.305,CPA,results/sciplex3_cv/max100/cpa_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa,cpa_ecfp,3,cosine_rank_logfc,0.3925,CPA,results/sciplex3_cv/max100/cpa_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa,cpa_ecfp,3,r2_score_scores,-0.001165,CPA,results/sciplex3_cv/max100/cpa_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa,cpa_ecfp,3,top_k_recall_scores,0.001951,CPA,results/sciplex3_cv/max100/cpa_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa,cpa_ecfp,3,mmd_pca,2.107,CPA,results/sciplex3_cv/max100/cpa_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa,cpa_ecfp,3,mmd_rank_pca,0.2242,CPA,results/sciplex3_cv/max100/cpa_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,rmse_average,0.02308,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,rmse_rank_average,0.3432,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,cosine_pca_average,0.9131,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,cosine_rank_pca_average,0.3413,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,cosine_logfc,0.284,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,cosine_rank_logfc,0.384,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,r2_score_scores,7.302e-05,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,top_k_recall_scores,0.001429,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,mmd_pca,0.8167,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,0,mmd_rank_pca,0.3457,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,rmse_average,0.02324,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,rmse_rank_average,0.2964,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,cosine_pca_average,0.9135,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,cosine_rank_pca_average,0.2973,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,cosine_logfc,0.3062,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,cosine_rank_logfc,0.35,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,r2_score_scores,0.002298,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,top_k_recall_scores,0.002857,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,mmd_pca,0.8169,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,1,mmd_rank_pca,0.3237,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,rmse_average,0.02225,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,rmse_rank_average,0.3647,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,cosine_pca_average,0.9225,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,cosine_rank_pca_average,0.1349,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,cosine_logfc,0.2883,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,cosine_rank_logfc,0.4084,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,r2_score_scores,-0.0016,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,top_k_recall_scores,0.0009524,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,mmd_pca,0.8341,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,2,mmd_rank_pca,0.1419,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,rmse_average,0.02285,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,rmse_rank_average,0.3339,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,cosine_pca_average,0.9165,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,cosine_rank_pca_average,0.1965,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,cosine_logfc,0.2982,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,cosine_rank_logfc,0.3386,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,r2_score_scores,0.002718,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,top_k_recall_scores,0.002114,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,mmd_pca,0.8944,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,ecfp,cpa_noadv,cpa_noadv_ecfp,3,mmd_rank_pca,0.1811,CPA,results/sciplex3_cv/max100/cpa_noadv_ecfp/fold3/evaluation/summary.csv
