input_folder,embedding,model,experiment,fold,metric,value,model_class,summary_path
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,3,top_k_recall_scores,0.0,CPA,results/sciplex3_cv/max100/cpa_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,3,mmd_pca,2.177,CPA,results/sciplex3_cv/max100/cpa_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,3,mmd_rank_pca,0.33,CPA,results/sciplex3_cv/max100/cpa_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,rmse_average,0.02154,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,rmse_rank_average,0.496,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,cosine_pca_average,0.9178,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,cosine_rank_pca_average,0.3438,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,cosine_logfc,0.1893,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,cosine_rank_logfc,0.4665,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,r2_score_scores,-0.001225,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,top_k_recall_scores,0.0,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,mmd_pca,2.038,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,0,mmd_rank_pca,0.3377,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold0/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,rmse_average,0.02512,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,rmse_rank_average,0.4787,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,cosine_pca_average,0.8768,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,cosine_rank_pca_average,0.4043,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,cosine_logfc,0.1987,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,cosine_rank_logfc,0.4817,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,r2_score_scores,-0.001189,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,top_k_recall_scores,0.0,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,mmd_pca,1.333,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,1,mmd_rank_pca,0.3617,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold1/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,rmse_average,0.02488,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,rmse_rank_average,0.4644,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,cosine_pca_average,0.8877,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,cosine_rank_pca_average,0.336,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,cosine_logfc,0.1845,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,cosine_rank_logfc,0.45,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,r2_score_scores,-0.002671,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,top_k_recall_scores,0.0,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,mmd_pca,2.175,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,2,mmd_rank_pca,0.3143,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold2/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,rmse_average,0.02467,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,rmse_rank_average,0.4863,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,cosine_pca_average,0.8712,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,cosine_rank_pca_average,0.3201,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,cosine_logfc,0.1924,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,cosine_rank_logfc,0.4769,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,r2_score_scores,-0.002255,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,top_k_recall_scores,0.0001515,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,mmd_pca,2.193,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
results/sciplex3_cv/max100,onehot,cpa_noadv,cpa_noadv_onehot,3,mmd_rank_pca,0.3291,CPA,results/sciplex3_cv/max100/cpa_noadv_onehot/fold3/evaluation/summary.csv
